
Time stamp: 1700334688.844312 Date time: 2023-11-18 16:11:28.844312
 
Motor 30 | Velocidade: 0

Time stamp: 1700334930.592622 Date time: 2023-11-18 16:15:30.592622
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334931.608388 Date time: 2023-11-18 16:15:31.608388
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334932.62282 Date time: 2023-11-18 16:15:32.622820
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334933.637531 Date time: 2023-11-18 16:15:33.637531
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334934.640681 Date time: 2023-11-18 16:15:34.640681
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334935.648582 Date time: 2023-11-18 16:15:35.648582
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334936.660305 Date time: 2023-11-18 16:15:36.660305
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334937.662917 Date time: 2023-11-18 16:15:37.662917
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334938.678082 Date time: 2023-11-18 16:15:38.678082
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334939.69256 Date time: 2023-11-18 16:15:39.692560
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334940.709076 Date time: 2023-11-18 16:15:40.709076
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334941.721136 Date time: 2023-11-18 16:15:41.721136
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334942.734965 Date time: 2023-11-18 16:15:42.734965
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334943.746711 Date time: 2023-11-18 16:15:43.746711
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334944.762806 Date time: 2023-11-18 16:15:44.762806
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334945.78014 Date time: 2023-11-18 16:15:45.780140
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334946.795595 Date time: 2023-11-18 16:15:46.795595
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334947.807267 Date time: 2023-11-18 16:15:47.807267
 
Motor 1 | Velocidade: 0
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 1.9999999999999996
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 1.9999999999999996
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 0
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 1.9999999999999996
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 1.9999999999999996
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 1.9999999999999996
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 0
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 1.9999999999999996
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 1.9999999999999996
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 1.9999999999999996
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 1.9999999999999996
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 1.9999999999999996
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 1.9999999999999996
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 1.9999999999999996
Motor 30 | Velocidade: 0

Time stamp: 1700334948.822163 Date time: 2023-11-18 16:15:48.822163
 
Motor 1 | Velocidade: 2.600045384241957
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.600045384241957
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 0
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 2.600045384241957
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 0
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 2.600045384241957
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 2.600045384241957
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 2.600045384241957
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 2.600045384241957
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 2.600045384241957
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 2.600045384241957
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 0
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 2.600045384241957
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 2.600045384241957
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 2.600045384241957
Motor 30 | Velocidade: 0

Time stamp: 1700334949.840116 Date time: 2023-11-18 16:15:49.840116
 
Motor 1 | Velocidade: 2.804962270811667
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.804962270811667
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 0
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 2.804962270811667
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 0
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 2.804962270811667
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 2.804962270811667
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 2.804962270811667
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 2.804962270811667
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 2.804962270811667
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 2.804962270811667
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 0
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 2.804962270811667
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 2.804962270811667
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 2.804962270811667
Motor 30 | Velocidade: 0

Time stamp: 1700334950.852998 Date time: 2023-11-18 16:15:50.852998
 
Motor 1 | Velocidade: 2.904880490925679
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.904880490925679
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 0
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 2.904880490925679
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 0
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 2.904880490925679
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 2.904880490925679
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 2.904880490925679
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 2.904880490925679
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 2.904880490925679
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 2.904880490925679
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 0
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 2.904880490925679
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 2.904880490925679
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 2.904880490925679
Motor 30 | Velocidade: 0

Time stamp: 1700334951.867768 Date time: 2023-11-18 16:15:51.867768
 
Motor 1 | Velocidade: 2.9544027934315777
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.9544027934315777
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 0
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 2.9544027934315777
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 0
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 2.9544027934315777
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 2.9544027934315777
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 2.9544027934315777
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 2.9544027934315777
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 2.9544027934315777
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 2.9544027934315777
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 0
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 2.9544027934315777
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 2.9544027934315777
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 2.9544027934315777
Motor 30 | Velocidade: 0

Time stamp: 1700334952.880409 Date time: 2023-11-18 16:15:52.880409
 
Motor 1 | Velocidade: 2.978098267164722
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.978098267164722
Motor 4 | Velocidade: 0
Motor 5 | Velocidade: 0
Motor 6 | Velocidade: 0
Motor 7 | Velocidade: 2.978098267164722
Motor 8 | Velocidade: 0
Motor 9 | Velocidade: 0
Motor 10 | Velocidade: 0
Motor 11 | Velocidade: 2.978098267164722
Motor 12 | Velocidade: 0
Motor 13 | Velocidade: 2.978098267164722
Motor 14 | Velocidade: 0
Motor 15 | Velocidade: 2.978098267164722
Motor 16 | Velocidade: 0
Motor 17 | Velocidade: 2.978098267164722
Motor 18 | Velocidade: 0
Motor 19 | Velocidade: 2.978098267164722
Motor 20 | Velocidade: 0
Motor 21 | Velocidade: 2.978098267164722
Motor 22 | Velocidade: 0
Motor 23 | Velocidade: 0
Motor 24 | Velocidade: 0
Motor 25 | Velocidade: 2.978098267164722
Motor 26 | Velocidade: 0
Motor 27 | Velocidade: 2.978098267164722
Motor 28 | Velocidade: 0
Motor 29 | Velocidade: 2.978098267164722
Motor 30 | Velocidade: 0

Time stamp: 1700334953.887106 Date time: 2023-11-18 16:15:53.887106
 
Motor 1 | Velocidade: 2.991763656985953
Motor 2 | Velocidade: 0
Motor 3 | Velocidade: 2.991763656985953
Motor 4 | Velocidade: 0
